Country,Year,SuicideRate,GDP_USD,GDPGrowthAnnualPercent,RegionMetDataGDP,IncomeGroupFromGDP,SpecialNotesFromGDP
Costa Rica,1997,6.3,12614602382,5.476165774,Latin America & Caribbean,Upper middle income,
Costa Rica,1998,7.1,13684255947,7.155308577,Latin America & Caribbean,Upper middle income,
Costa Rica,1999,7.1,14254866281,4.21481117,Latin America & Caribbean,Upper middle income,
Costa Rica,2000,7.5,15013629659,3.868718088,Latin America & Caribbean,Upper middle income,
Costa Rica,2001,6.7,15976174337,3.491169873,Latin America & Caribbean,Upper middle income,
Costa Rica,2002,8.2,16578820687,3.41687639,Latin America & Caribbean,Upper middle income,
Costa Rica,2003,9,17271760507,4.317179866,Latin America & Caribbean,Upper middle income,
Costa Rica,2004,8.9,18610594846,4.424599597,Latin America & Caribbean,Upper middle income,
Costa Rica,2005,7.3,20040642477,3.976666368,Latin America & Caribbean,Upper middle income,
Costa Rica,2006,8.7,22715540324,7.326695432,Latin America & Caribbean,Upper middle income,
Costa Rica,2007,6.4,26884700345,8.215131984,Latin America & Caribbean,Upper middle income,
Costa Rica,2008,6.4,30801744881,4.738174878,Latin America & Caribbean,Upper middle income,
Costa Rica,2009,6.6,30745712007,-0.873455943,Latin America & Caribbean,Upper middle income,
Costa Rica,2010,7.2,37658614803,5.36034348,Latin America & Caribbean,Upper middle income,
Costa Rica,2011,7.2,42762617082,4.40315924,Latin America & Caribbean,Upper middle income,
Costa Rica,2012,6.8,47231651863,4.88259241,Latin America & Caribbean,Upper middle income,
Costa Rica,2013,7.1,50949672206,2.494766112,Latin America & Caribbean,Upper middle income,
Costa Rica,2014,5.9,52016408951,3.542109878,Latin America & Caribbean,Upper middle income,
Costa Rica,2015,6.7,56441917653,3.652080968,Latin America & Caribbean,Upper middle income,
Costa Rica,2016,7,58847016045,4.204323252,Latin America & Caribbean,Upper middle income,
Costa Rica,2017,5.7,60516043590,4.157698963,Latin America & Caribbean,Upper middle income,
Argentina,1995,3.4,2.58E+11,-2.845209611,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,1996,3.6,2.72E+11,5.526689827,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,1997,3.6,2.93E+11,8.111046771,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,1998,3.4,2.99E+11,3.850178852,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,1999,3.1,2.84E+11,-3.385457041,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,2000,3.4,2.84E+11,-0.788998939,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,2001,4,2.69E+11,-4.408839683,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Argentina,2002,4.2,97724004252,-10.89448483,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1971-2018. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
